1f004,mahjong-red-dragon,mahjong
1f469-200d-1f469-200d-1f467,family-woman-woman-girl
1f469-200d-2764-fe0f-200d-1f468,couple-with-heart-woman-man
1f469-200d-2764-fe0f-200d-1f469,couple-with-heart-woman-woman
1f469-200d-2764-fe0f-200d-1f48b-200d-1f468,kiss-woman-man
1f469-200d-2764-fe0f-200d-1f48b-200d-1f469,kiss-woman-woman
1f469,woman
1f46a,family
1f46b,man-and-woman-holding-hands,couple
1f46c,two-men-holding-hands
1f46d,two-women-holding-hands
1f46e-1f3fb,police-officer-type-1-2
1f46e-1f3fc,police-officer-type-3
1f46e-1f3fd,police-officer-type-4
1f46e-1f3fe,police-officer-type-5
1f46e-1f3ff,police-officer-type-6
1f46e,police-officer,cop
1f46f,women-partying,dancers
1f470-1f3fb,bride-with-veil-type-1-2
1f470-1f3fc,bride-with-veil-type-3
1f470-1f3fd,bride-with-veil-type-4
1f470-1f3fe,bride-with-veil-type-5
1f470-1f3ff,bride-with-veil-type-6
1f470,bride-with-veil
1f471-1f3fb,person-with-blond-hair-type-1-2
1f471-1f3fc,person-with-blond-hair-type-3
1f471-1f3fd,person-with-blond-hair-type-4
1f471-1f3fe,person-with-blond-hair-type-5
1f471-1f3ff,person-with-blond-hair-type-6
1f471,person-with-blond-hair
1f472-1f3fb,man-with-gua-pi-mao-type-1-2
1f472-1f3fc,man-with-gua-pi-mao-type-3
1f472-1f3fd,man-with-gua-pi-mao-type-4
1f472-1f3fe,man-with-gua-pi-mao-type-5
1f472-1f3ff,man-with-gua-pi-mao-type-6
1f472,man-with-chinese-cap,man-with-gua-pi-mao
1f473-1f3fb,man-with-turban-type-1-2
1f473-1f3fc,man-with-turban-type-3
1f473-1f3fd,man-with-turban-type-4
1f473-1f3fe,man-with-turban-type-5
1f473-1f3ff,man-with-turban-type-6
1f473,man-with-turban
1f474-1f3fb,older-man-type-1-2
1f474-1f3fc,older-man-type-3
1f474-1f3fd,older-man-type-4
1f474-1f3fe,older-man-type-5
1f474-1f3ff,older-man-type-6
1f474,old-man,older-man
1f475-1f3fb,older-woman-type-1-2
1f475-1f3fc,older-woman-type-3
1f475-1f3fd,older-woman-type-4
1f475-1f3fe,older-woman-type-5
1f475-1f3ff,older-woman-type-6
1f475,old-woman,older-woman
1f476-1f3fb,baby-type-1-2
1f476-1f3fc,baby-type-3
1f476-1f3fd,baby-type-4
1f476-1f3fe,baby-type-5
1f476-1f3ff,baby-type-6
1f476,baby
1f477-1f3fb,construction-worker-type-1-2
1f477-1f3fc,construction-worker-type-3
1f477-1f3fd,construction-worker-type-4
1f477-1f3fe,construction-worker-type-5
1f477-1f3ff,construction-worker-type-6
1f477,construction-worker
1f478-1f3fb,princess-type-1-2
1f478-1f3fc,princess-type-3
1f478-1f3fd,princess-type-4
1f478-1f3fe,princess-type-5
1f478-1f3ff,princess-type-6
1f478,princess
1f479,ogre,japanese-ogre
1f47a,goblin,japanese-goblin
1f47b,ghost
1f47c-1f3fb,baby-angel-type-1-2
1f47c-1f3fc,baby-angel-type-3
1f47c-1f3fd,baby-angel-type-4
1f47c-1f3fe,baby-angel-type-5
1f47c-1f3ff,baby-angel-type-6
1f47c,baby-angel,angel
1f47d,alien
1f47e,alien-monster,space-invader
1f47f,imp
1f480,skull
1f481-1f3fb,information-desk-person-type-1-2
1f481-1f3fc,information-desk-person-type-3
1f481-1f3fd,information-desk-person-type-4
1f481-1f3fe,information-desk-person-type-5
1f481-1f3ff,information-desk-person-type-6
1f481,information-desk-person
1f482-1f3fb,guardsman-type-1-2
1f482-1f3fc,guardsman-type-3
1f482-1f3fd,guardsman-type-4
1f482-1f3fe,guardsman-type-5
1f482-1f3ff,guardsman-type-6
1f482,guardsman
1f483-1f3fb,dancer-type-1-2
1f483-1f3fc,dancer-type-3
1f483-1f3fd,dancer-type-4
1f483-1f3fe,dancer-type-5
1f483-1f3ff,dancer-type-6
1f483,dancer
1f484,lipstick
1f485-1f3fb,nail-polish-type-1-2
1f485-1f3fc,nail-polish-type-3
1f485-1f3fd,nail-polish-type-4
1f485-1f3fe,nail-polish-type-5
1f485-1f3ff,nail-polish-type-6
1f485,nail-polish,nail-care
1f486-1f3fb,face-massage-type-1-2
1f486-1f3fc,face-massage-type-3
1f486-1f3fd,face-massage-type-4
1f486-1f3fe,face-massage-type-5
1f486-1f3ff,face-massage-type-6
1f486,face-massage,massage
1f487-1f3fb,haircut-type-1-2
1f487-1f3fc,haircut-type-3
1f487-1f3fd,haircut-type-4
1f487-1f3fe,haircut-type-5
1f487-1f3ff,haircut-type-6
1f487,haircut
1f488,barber-pole,barber
1f489,syringe
1f48a,pill
1f48b,kiss-mark
1f48c,love-letter
1f48d,ring
1f48e,gem-stone,gem
1f48f,kiss,couplekiss
1f490,bouquet
1f491,couple-with-heart
1f492,wedding
1f493,beating-heart,heartbeat
1f494,broken-heart
1f495,two-hearts
1f496,sparkling-heart
1f497,growing-heart,heartpulse
1f498,heart-with-arrow,cupid
1f499,blue-heart
1f49a,green-heart
1f49b,yellow-heart
1f49c,purple-heart
1f49d,heart-with-ribbon,gift-heart
1f49e,revolving-hearts
1f49f,heart-decoration
1f4a0,diamond-with-a-dot,diamond-shape-with-a-dot-inside
1f4a1,light-bulb,bulb
1f4a2,anger-symbol,anger
1f4a3,bomb
1f4a4,zzz
1f4a5,collision,boom
1f4a6,sweat-droplets,sweat-drops
1f4a7,droplet
1f4a8,dashing,dash
1f4a9,pile-of-poo,poop
1f4aa-1f3fb,flexed-biceps-type-1-2
1f4aa-1f3fc,flexed-biceps-type-3
1f4aa-1f3fd,flexed-biceps-type-4
1f4aa-1f3fe,flexed-biceps-type-5
1f4aa-1f3ff,flexed-biceps-type-6
1f4aa,flexed-biceps,muscle
1f4ab,dizzy
1f4ac,speech-balloon
1f4ad,thought-balloon
1f4ae,white-flower
1f4af,hundred-points,100
1f4b0,money-bag,moneybag
1f4b1,currency-exchange
1f4b2,heavy-dollar-sign
1f4b3,credit-card
1f4b4,yen-banknote,yen
1f4b5,dollar-banknote,dollar
1f4b6,euro-banknote,euro
1f4b7,pound-banknote,pound
1f4b8,money-with-wings
1f4b9,chart-increasing-with-yen,chart
1f4ba,seat
1f4bb,laptop-computer,computer
1f4bc,briefcase
1f4bd,minidisc
1f4be,floppy-disk
1f4bf,optical-disc,cd
1f4c0,dvd
1f4c1,file-folder
1f4c2,open-file-folder
1f4c3,page-with-curl
1f4c4,page-facing-up
1f4c5,calendar,date
1f4c6,tear-off-calendar
1f4c7,card-index
1f4c8,chart-increasing,chart-with-upwards-trend
1f4c9,chart-decreasing,chart-with-downwards-trend
1f4ca,bar-chart
1f4cb,clipboard
1f4cc,pushpin
1f4cd,round-pushpin
1f4ce,paperclip
1f4cf,straight-ruler
1f4d0,triangular-ruler
1f4d1,bookmark-tabs
1f4d2,ledger
1f4d3,notebook
1f4d4,notebook-with-decorative-cover
1f4d5,closed-book
1f4d6,open-book
1f4d7,green-book
1f4d8,blue-book
1f4d9,orange-book
1f4da,books
1f4db,name-badge
1f4dc,scroll
1f4dd,memo
1f4de,telephone-receiver
1f4df,pager
1f4e0,fax-machine,fax
1f4e1,satellite-antenna
1f4e2,loudspeaker
1f4e3,megaphone,mega
1f4e4,outbox-tray
1f4e5,inbox-tray
1f4e6,package
1f4e7,e-mail
1f4e8,incoming-envelope
1f4e9,envelope-with-arrow
1f4ea,closed-mailbox-with-lowered-flag,mailbox-closed
1f4eb,closed-mailbox-with-raised-flag,mailbox
1f4ec,open-mailbox-with-raised-flag,mailbox-with-mail
1f4ed,open-mailbox-with-lowered-flag,mailbox-with-no-mail
1f4ee,postbox
1f4ef,postal-horn
1f4f0,newspaper
1f4f1,mobile-phone,iphone
1f4f2,mobile-phone-with-arrow,calling
1f4f3,vibration-mode
1f4f4,mobile-phone-off
1f4f5,no-mobile-phones
1f4f6,antenna-bars,signal-strength
1f4f7,camera
1f4f8,camera-with-flash
1f4f9,video-camera
1f4fa,television,tv
1f4fb,radio
1f4fc,videocassette,vhs
1f4fd,film-projector
1f4ff,prayer-beads
1f500,shuffle-tracks-button,twisted-rightwards-arrows
1f501,repeat-button,repeat
1f502,repeat-single-button,repeat-one
1f503,clockwise-vertical-arrows,arrows-clockwise
1f504,anticlockwise-arrows-button,arrows-counterclockwise
1f505,dim-button,low-brightness
1f506,bright-button,high-brightness
1f507,speaker-off,mute
1f508,speaker
1f509,speaker-on,sound
1f50a,speaker-loud
1f50b,battery
1f50c,electric-plug
1f50d,left-pointing-magnifying-glass,mag
1f50e,right-pointing-magnifying-glass,mag-right
1f50f,lock-with-pen,lock-with-ink-pen
1f510,closed-lock-with-key
1f511,key
1f512,lock
1f513,open-lock,unlock
1f514,bell
1f515,bell-with-slash,no-bell
1f516,bookmark
1f517,link
1f518,radio-button
1f519,back-arrow
1f51a,end-arrow,end
1f51b,onexc-arrow,on
1f51c,soon-arrow,soon
1f51d,top-arrow,top
1f51e,no-one-under-eighteen,underage
1f51f,keycap-ten
1f520,input-latin-uppercase,capital-abcd
1f521,input-latin-lowercase,abcd
1f522,input-numbers,1234
1f523,input-symbols,symbols
1f524,input-latin-letters,abc
1f525,fire
1f526,flashlight
1f527,wrench
1f528,hammer
1f529,nut-and-bolt
1f52a,kitchen-knife,hocho
1f52b,pistol,gun
1f52c,microscope
1f52d,telescope
1f52e,crystal-ball
1f52f,dotted-six-pointed-star,six-pointed-star
1f530,japanese-symbol-for-beginner,beginner
1f531,trident-emblem,trident
1f532,black-square-button
1f533,white-square-button
1f534,red-circle
1f535,blue-circle,large-blue-circle
1f536,large-orange-diamond
1f537,large-blue-diamond
1f538,small-orange-diamond
1f539,small-blue-diamond
1f53a,red-triangle-pointed-up,small-red-triangle
1f53b,red-triangle-pointed-down,small-red-triangle-down
1f53c,up-button,arrow-up-small
1f53d,down-button,arrow-down-small
1f549,om
1f54a,dove
1f54b,kaaba
1f54c,mosque
1f54d,synagogue
1f54e,menorah
1f550,one-oclock,clock1
1f551,two-oclock,clock2
1f552,three-oclock,clock3
1f553,four-oclock,clock4
1f554,five-oclock,clock5
1f555,six-oclock,clock6
1f556,seven-oclock,clock7
1f557,eight-oclock,clock8
1f558,nine-oclock,clock9
1f559,ten-oclock,clock10
1f55a,eleven-oclock,clock11
1f55b,twelve-oclock,clock12
1f55c,one-thirty,clock130
1f55d,two-thirty,clock230
1f55e,three-thirty,clock330
1f55f,four-thirty,clock430
1f560,five-thirty,clock530
1f561,six-thirty,clock630
1f562,seven-thirty,clock730
1f563,eight-thirty,clock830
1f564,nine-thirty,clock930
1f565,ten-thirty,clock1030
1f566,eleven-thirty,clock1130
1f567,twelve-thirty,clock1230
1f56f,candle
1f570,mantelpiece-clock
1f573,hole
1f574,man-in-business-suit-levitating
1f575-1f3fb,sleuth-or-spy-type-1-2
1f575-1f3fc,sleuth-or-spy-type-3
1f575-1f3fd,sleuth-or-spy-type-4
1f575-1f3fe,sleuth-or-spy-type-5
1f575-1f3ff,sleuth-or-spy-type-6
1f575,detective
1f576,sunglasses
1f577,spider
1f578,spider-web
1f579,joystick
1f57a-1f3fb,man-dancing-type-1-2
1f57a-1f3fc,man-dancing-type-3
1f57a-1f3fd,man-dancing-type-4
1f57a-1f3fe,man-dancing-type-5
1f57a-1f3ff,man-dancing-type-6
1f57a,man-dancing
1f587,linked-paperclips
1f58a,pen
1f58b,fountain-pen
1f58c,paintbrush
1f58d,crayon
1f590-1f3fb,raised-hand-with-fingers-splayed-type-1-2
1f590-1f3fc,raised-hand-with-fingers-splayed-type-3
1f590-1f3fd,raised-hand-with-fingers-splayed-type-4
1f590-1f3fe,raised-hand-with-fingers-splayed-type-5
1f590-1f3ff,raised-hand-with-fingers-splayed-type-6
1f590,raised-hand-with-fingers-splayed
1f595-1f3fb,reversed-hand-with-middle-finger-extended-type-1-2
1f595-1f3fc,reversed-hand-with-middle-finger-extended-type-3
1f595-1f3fd,reversed-hand-with-middle-finger-extended-type-4
1f595-1f3fe,reversed-hand-with-middle-finger-extended-type-5
1f595-1f3ff,reversed-hand-with-middle-finger-extended-type-6
1f595,middle-finger
1f596-1f3fb,raised-hand-with-part-between-middle-and-ring-fingers-type-1-2
1f596-1f3fc,raised-hand-with-part-between-middle-and-ring-fingers-type-3
1f596-1f3fd,raised-hand-with-part-between-middle-and-ring-fingers-type-4
1f596-1f3fe,raised-hand-with-part-between-middle-and-ring-fingers-type-5
1f596-1f3ff,raised-hand-with-part-between-middle-and-ring-fingers-type-6
1f596,vulcan-salute
1f5a4,black-heart
1f5a5,desktop-computer
1f5a8,printer
1f5b1,computer-mouse
1f5b2,trackball
1f5bc,frame-with-picture
1f5c2,card-index-dividers
1f5c3,card-file-box
1f5c4,file-cabinet
1f5d1,wastebasket
1f5d2,spiral-notepad
1f5d3,spiral-calendar
1f5dc,compression
1f5dd,old-key
1f5de,rolled-up-newspaper
1f5e1,dagger
1f5e3,speaking-head
1f5e8,left-speech-bubble
1f5ef,right-anger-bubble
1f5f3,ballot-box-with-ballot
1f5fa,world-map
1f5fb,mount-fuji
1f5fc,tokyo-tower
1f5fd,statue-of-liberty
1f5fe,map-of-japan,japan
1f5ff,moai,moyai
1f600,grinning-face,grinning
1f601,grinning-face-with-smiling-eyes,grin
1f602,face-with-tears-of-joy,joy
1f603,smiling-face-with-open-mouth,smiley
1f604,smiling-face-with-open-mouth-and-smiling-eyes,smile
1f605,smiling-face-with-open-mouth-and-cold-sweat,sweat-smile
1f606,smiling-face-with-open-mouth-and-tightly-closed-eyes,laughing
1f607,smiling-face-with-halo,innocent
1f608,smiling-face-with-horns,smiling-imp
1f609,winking-face,wink
1f60a,smiling-face-with-smiling-eyes,blush
1f60b,face-savouring-delicious-food,yum
1f60c,relieved-face,satisfied
1f60d,smiling-face-with-heart-shaped-eyes,heart-eyes
1f60e,smiling-face-with-sunglasses
1f60f,smirking-face,smirk
1f610,neutral-face
1f611,expressionless-face,expressionless
1f612,unamused-face,unamused
1f613,face-with-cold-sweat,sweat
1f614,pensive-face,pensive
1f615,confused-face,confused
1f616,confounded-face,confounded
1f617,kissing-face,kissing
1f618,face-throwing-a-kiss,kissing-heart
1f619,kissing-face-with-smiling-eyes,kissing-smiling-eyes
1f61a,kissing-face-with-closed-eyes,kissing-closed-eyes
1f61b,face-with-stuck-out-tongue,stuck-out-tongue
1f61c,face-with-stuck-out-tongue-and-winking-eye,stuck-out-tongue-winking-eye
1f61d,face-with-stuck-out-tongue-and-tightly-closed-eyes,stuck-out-tongue-closed-eyes
1f61e,disappointed-face,disappointed
1f61f,worried-face,worried
1f620,angry-face,angry
1f621,pouting-face,rage
1f622,crying-face,cry
1f623,persevering-face,persevere
1f624,face-with-steam-from-nose,triumph
1f625,disappointed-but-relieved-face,relieved
1f626,frowning-face-with-open-mouth,frowning
1f627,anguished-face,anguished
1f628,fearful-face,fearful
1f629,weary-face,weary
1f62a,sleepy-face,sleepy
1f62b,tired-face
1f62c,grimacing-face,grimacing
1f62d,loudly-crying-face,sob
1f62e,face-with-open-mouth,open-mouth
1f62f,hushed-face,hushed
1f630,face-with-open-mouth-and-cold-sweat,cold-sweat
1f631,face-screaming-in-fear,scream
1f632,astonished-face,astonished
1f633,flushed-face,flushed
1f634,sleeping-face,sleeping
1f635,dizzy-face
1f636,face-without-mouth,no-mouth
1f637,face-with-medical-mask,mask
1f638,grinning-cat-face-with-smiling-eyes,smile-cat
1f639,cat-face-with-tears-of-joy,joy-cat
1f63a,smiling-cat-face-with-open-mouth,smiley-cat
1f63b,smiling-cat-face-with-heart-shaped-eyes,heart-eyes-cat
1f63c,cat-face-with-wry-smile,smirk-cat
1f63d,kissing-cat-face-with-closed-eyes,kissing-cat
1f63e,pouting-cat-face,pouting-cat
1f63f,crying-cat-face
1f640,weary-cat-face,scream-cat
1f641,slightly-frowning-face
1f642,slightly-smiling-face
1f643,upside-down-face
1f644,face-with-rolling-eyes
1f645-1f3fb,face-with-no-good-gesture-type-1-2
1f645-1f3fc,face-with-no-good-gesture-type-3
1f645-1f3fd,face-with-no-good-gesture-type-4
1f645-1f3fe,face-with-no-good-gesture-type-5
1f645-1f3ff,face-with-no-good-gesture-type-6
1f645,gesturing-no,no-good
1f646-1f3fb,face-with-ok-gesture-type-1-2
1f646-1f3fc,face-with-ok-gesture-type-3
1f646-1f3fd,face-with-ok-gesture-type-4
1f646-1f3fe,face-with-ok-gesture-type-5
1f646-1f3ff,face-with-ok-gesture-type-6
1f646,gesturing-ok,ok-woman
1f647-1f3fb,person-bowing-deeply-type-1-2
1f647-1f3fc,person-bowing-deeply-type-3
1f647-1f3fd,person-bowing-deeply-type-4
1f647-1f3fe,person-bowing-deeply-type-5
1f647-1f3ff,person-bowing-deeply-type-6
1f647,person-bowing,bow
1f648,see-no-evil
1f649,hear-no-evil
1f64a,speak-no-evil
1f64b-1f3fb,happy-person-raising-one-hand-type-1-2
1f64b-1f3fc,happy-person-raising-one-hand-type-3
1f64b-1f3fd,happy-person-raising-one-hand-type-4
1f64b-1f3fe,happy-person-raising-one-hand-type-5
1f64b-1f3ff,happy-person-raising-one-hand-type-6
1f64b,happy-person-raising-hand,happy-person-raised-hand
1f64c-1f3fb,person-raising-both-hands-in-celebration-type-1-2
1f64c-1f3fc,person-raising-both-hands-in-celebration-type-3
1f64c-1f3fd,person-raising-both-hands-in-celebration-type-4
1f64c-1f3fe,person-raising-both-hands-in-celebration-type-5
1f64c-1f3ff,person-raising-both-hands-in-celebration-type-6
1f64c,person-raising-hands,raised-hands
1f64d-1f3fb,person-frowning-type-1-2
1f64d-1f3fc,person-frowning-type-3
1f64d-1f3fd,person-frowning-type-4
1f64d-1f3fe,person-frowning-type-5
1f64d-1f3ff,person-frowning-type-6
1f64d,person-frowning
1f64e-1f3fb,person-with-pouting-face-type-1-2
1f64e-1f3fc,person-with-pouting-face-type-3
1f64e-1f3fd,person-with-pouting-face-type-4
1f64e-1f3fe,person-with-pouting-face-type-5
1f64e-1f3ff,person-with-pouting-face-type-6
1f64e,person-pouting,person-with-pouting-face
1f64f-1f3fb,person-with-folded-hands-type-1-2
1f64f-1f3fc,person-with-folded-hands-type-3
1f64f-1f3fd,person-with-folded-hands-type-4
1f64f-1f3fe,person-with-folded-hands-type-5
1f64f-1f3ff,person-with-folded-hands-type-6
1f64f,folded-hands,pray
1f680,rocket
1f681,helicopter
1f682,locomotive,steam-locomotive
1f683,railway-car
1f684,high-speed-train,bullettrain-side
1f685,high-speed-train-with-bullet-nose,bullettrain-front
1f686,train,train2
1f687,metro
1f688,light-rail
1f689,station
1f68a,tram
1f68b,tram-car
1f68c,bus
1f68d,oncoming-bus
1f68e,trolleybus
1f68f,bus-stop,busstop
1f690,minibus
1f691,ambulance
1f692,fire-engine
1f693,police-car
1f694,oncoming-police-car
1f695,taxi
1f696,oncoming-taxi
1f697,automobile,car
1f698,oncoming-automobile
1f699,recreational-vehicle,blue-car
1f69a,delivery-truck,truck
1f69b,articulated-lorry
1f69c,tractor
1f69d,monorail
1f69e,mountain-railway
1f69f,suspension-railway
1f6a0,mountain-cableway
1f6a1,aerial-tramway
1f6a2,ship
1f6a3-1f3fb,rowboat-type-1-2
1f6a3-1f3fc,rowboat-type-3
1f6a3-1f3fd,rowboat-type-4
1f6a3-1f3fe,rowboat-type-5
1f6a3-1f3ff,rowboat-type-6
1f6a3,rowboat
1f6a4,speedboat
1f6a5,horizontal-traffic-light,traffic-light
1f6a6,vertical-traffic-light
1f6a7,construction
1f6a8,police-cars-light,rotating-light
1f6a9,triangular-flag,triangular-flag-on-post
1f6aa,door
1f6ab,prohibited,no-entry-sign
1f6ac,smoking
1f6ad,no-smoking
1f6ae,litter-in-bin-sign,put-litter-in-its-place
1f6af,no-littering,do-not-litter
1f6b0,potable-water
1f6b1,non-potable-water
1f6b2,bicycle,bike
1f6b3,no-bicycles
1f6b4-1f3fb,bicyclist-type-1-2
1f6b4-1f3fc,bicyclist-type-3
1f6b4-1f3fd,bicyclist-type-4
1f6b4-1f3fe,bicyclist-type-5
1f6b4-1f3ff,bicyclist-type-6
1f6b4,bicyclist
1f6b5-1f3fb,mountain-bicyclist-type-1-2
1f6b5-1f3fc,mountain-bicyclist-type-3
1f6b5-1f3fd,mountain-bicyclist-type-4
1f6b5-1f3fe,mountain-bicyclist-type-5
1f6b5-1f3ff,mountain-bicyclist-type-6
1f6b5,mountain-biker,mountain-bicyclist
1f6b6-1f3fb,pedestrian-type-1-2
1f6b6-1f3fc,pedestrian-type-3
1f6b6-1f3fd,pedestrian-type-4
1f6b6-1f3fe,pedestrian-type-5
1f6b6-1f3ff,pedestrian-type-6
1f6b6,pedestrian,walking
1f6b7,no-pedestrians
1f6b8,children-crossing
1f6b9,mens-room,mens
1f6ba,womens-room,womens
1f6bb,restroom
1f6bc,baby-symbol
1f6bd,toilet
1f6be,water-closet,wc
1f6bf,shower
1f6c0-1f3fb,bath-type-1-2
1f6c0-1f3fc,bath-type-3
1f6c0-1f3fd,bath-type-4
1f6c0-1f3fe,bath-type-5
1f6c0-1f3ff,bath-type-6
1f6c0,person-taking-bath,bath
1f6c1,bathtub
1f6c2,passport-control
1f6c3,customs
1f6c4,baggage-claim
1f6c5,left-luggage
1f6cb,couch-and-lamp
1f6cc,person-in-bed
1f6cd,shopping-bags
1f6ce,bellhop-bell
1f6cf,bed
1f6d0,place-of-worship
1f6d1,octagonal-sign
1f6d2,shopping-trolley
1f6e0,hammer-and-wrench
1f6e1,shield
1f6e2,oil-drum
1f6e3,motorway
1f6e4,railway-track
1f6e5,motor-boat
1f6e9,small-airplane
1f6eb,airplane-departure
1f6ec,airplane-arrival
1f6f0,satellite
1f6f3,passenger-ship
1f6f4,scooter
1f6f5,motor-scooter
1f6f6,canoe
1f910,zipper-mouth-face
1f911,money-mouth-face
1f912,face-with-thermometer
1f913,nerd-face
1f914,thinking-face
1f915,face-with-head-bandage
1f916,robot-face
1f917,hugging-face
1f918-1f3fb,sign-of-the-horns-type-1-2
1f918-1f3fc,sign-of-the-horns-type-3
1f918-1f3fd,sign-of-the-horns-type-4
1f918-1f3fe,sign-of-the-horns-type-5
1f918-1f3ff,sign-of-the-horns-type-6
1f918,sign-of-the-horns
1f919-1f3fb,call-me-hand-type-1-2
1f919-1f3fc,call-me-hand-type-3
1f919-1f3fd,call-me-hand-type-4
1f919-1f3fe,call-me-hand-type-5
1f919-1f3ff,call-me-hand-type-6
1f919,call-me-hand
1f91a-1f3fb,raised-back-of-hand-type-1-2
1f91a-1f3fc,raised-back-of-hand-type-3
1f91a-1f3fd,raised-back-of-hand-type-4
1f91a-1f3fe,raised-back-of-hand-type-5
1f91a-1f3ff,raised-back-of-hand-type-6
1f91a,raised-back-of-hand
1f91b-1f3fb,left-facing-fist-type-1-2
1f91b-1f3fc,left-facing-fist-type-3
1f91b-1f3fd,left-facing-fist-type-4
1f91b-1f3fe,left-facing-fist-type-5
1f91b-1f3ff,left-facing-fist-type-6
1f91b,left-facing-fist
1f91c-1f3fb,right-facing-fist-type-1-2
1f91c-1f3fc,right-facing-fist-type-3
1f91c-1f3fd,right-facing-fist-type-4
1f91c-1f3fe,right-facing-fist-type-5
1f91c-1f3ff,right-facing-fist-type-6
1f91c,right-facing-fist
1f91d-1f3fb,handshake-type-1-2
1f91d-1f3fc,handshake-type-3
1f91d-1f3fd,handshake-type-4
1f91d-1f3fe,handshake-type-5
1f91d-1f3ff,handshake-type-6
1f91d,handshake
1f91e-1f3fb,hand-with-index-and-middle-fingers-crossed-type-1-2
1f91e-1f3fc,hand-with-index-and-middle-fingers-crossed-type-3
1f91e-1f3fd,hand-with-index-and-middle-fingers-crossed-type-4
1f91e-1f3fe,hand-with-index-and-middle-fingers-crossed-type-5
1f91e-1f3ff,hand-with-index-and-middle-fingers-crossed-type-6
1f91e,hand-with-index-and-middle-fingers-crossed
1f920,face-with-cowboy-hat
1f921,clown-face
1f922,nauseated-face
1f923,rolling-on-the-floor-laughing
1f924,drooling-face
1f925,lying-face
1f926-1f3fb,face-palm-type-1-2
1f926-1f3fc,face-palm-type-3
1f926-1f3fd,face-palm-type-4
1f926-1f3fe,face-palm-type-5
1f926-1f3ff,face-palm-type-6
1f926,face-palm
1f927,sneezing-face
1f930-1f3fb,pregnant-woman-type-1-2
1f930-1f3fc,pregnant-woman-type-3
1f930-1f3fd,pregnant-woman-type-4
1f930-1f3fe,pregnant-woman-type-5
1f930-1f3ff,pregnant-woman-type-6
1f930,pregnant-woman
1f933-1f3fb,selfie-type-1-2
1f933-1f3fc,selfie-type-3
1f933-1f3fd,selfie-type-4
1f933-1f3fe,selfie-type-5
1f933-1f3ff,selfie-type-6
1f933,selfie
1f934-1f3fb,prince-type-1-2
1f934-1f3fc,prince-type-3
1f934-1f3fd,prince-type-4
1f934-1f3fe,prince-type-5
1f934-1f3ff,prince-type-6
1f934,prince
1f935-1f3fb,man-in-tuxedo-type-1-2
1f935-1f3fc,man-in-tuxedo-type-3
1f935-1f3fd,man-in-tuxedo-type-4
1f935-1f3fe,man-in-tuxedo-type-5
1f935-1f3ff,man-in-tuxedo-type-6
1f935,man-in-tuxedo
1f936-1f3fb,mother-christmas-type-1-2
1f936-1f3fc,mother-christmas-type-3
1f936-1f3fd,mother-christmas-type-4
1f936-1f3fe,mother-christmas-type-5
1f936-1f3ff,mother-christmas-type-6
1f936,mother-christmas
1f937-1f3fb,shrug-type-1-2
1f937-1f3fc,shrug-type-3
1f937-1f3fd,shrug-type-4
1f937-1f3fe,shrug-type-5
1f937-1f3ff,shrug-type-6
1f937,shrug
1f938-1f3fb,person-doing-cartwheel-type-1-2
1f938-1f3fc,person-doing-cartwheel-type-3
1f938-1f3fd,person-doing-cartwheel-type-4
1f938-1f3fe,person-doing-cartwheel-type-5
1f938-1f3ff,person-doing-cartwheel-type-6
1f938,person-doing-cartwheel
1f939-1f3fb,juggling-type-1-2
1f939-1f3fc,juggling-type-3
1f939-1f3fd,juggling-type-4
1f939-1f3fe,juggling-type-5
1f939-1f3ff,juggling-type-6
1f939,juggling
1f93a,fencer
1f93c-1f3fb,wrestlers-type-1-2
1f93c-1f3fc,wrestlers-type-3
1f93c-1f3fd,wrestlers-type-4
1f93c-1f3fe,wrestlers-type-5
1f93c-1f3ff,wrestlers-type-6
1f93c,wrestlers
1f93d-1f3fb,water-polo-type-1-2
1f93d-1f3fc,water-polo-type-3
1f93d-1f3fd,water-polo-type-4
1f93d-1f3fe,water-polo-type-5
1f93d-1f3ff,water-polo-type-6
1f93d,water-polo
1f93e-1f3fb,handball-type-1-2
1f93e-1f3fc,handball-type-3
1f93e-1f3fd,handball-type-4
1f93e-1f3fe,handball-type-5
1f93e-1f3ff,handball-type-6
1f93e,handball
1f940,wilted-flower
1f941,drum-with-drumsticks
1f942,clinking-glasses
1f943,tumbler-glass
1f944,spoon
1f945,goal-net
1f947,first-place-medal
1f948,second-place-medal
1f949,third-place-medal
1f94a,boxing-glove
1f94b,martial-arts-uniform
1f950,croissant
1f951,avocado
1f952,cucumber
1f953,bacon
1f954,potato
1f955,carrot
1f956,baguette-bread
1f957,green-salad
1f958,shallow-pan-of-food
1f959,stuffed-flatbread
1f95a,egg
1f95b,glass-of-milk
1f95c,peanuts
1f95d,kiwifruit
1f95e,pancakes
1f980,crab
1f981,lion-face
1f982,scorpion
1f983,turkey
1f984,unicorn-face
1f985,eagle
1f986,duck
1f987,bat
1f988,shark
1f989,owl
1f98a,fox-face
1f98b,butterfly
1f98c,deer
1f98d,gorilla
1f98e,lizard
1f98f,rhinoceros
1f990,shrimp
1f991,squid
1f9c0,cheese-wedge
203c,double-exclamation-mark,bangbang
2049,exclamation-question-mark,interrobang
2122,trade-mark,tm
2139,information-source
2194,left-right-arrow
2195,up-down-arrow,arrow-up-down
